,file,label,x,y,z,xyz,xcom,ycom,zcom,max,xmax,ymax,zmax,mean,median,std,variance,skew,kurtosis,entropy,hist000-100,hist100-200,hist200-300,hist300-400,hist400-500,hist500-600,hist600-700,hist700-800,hist800-900,hist900-1000,hist1000-1100,hist1100-1200,hist1200-1300,hist1300-1400,hist1400-1500,hist1500-1600,hist1600-1700,hist1700-1800,hist1800-1900,hist1900-2000,hist2000-2100,hist2100-2200,hist2200-2300,hist2300-2400,hist2400-2500,hist2500-2600,hist2600-2700
434,I067_5,0.0,191.0,70.0,60.0,802200.0,72.80632676005415,37.954845304014604,29.256460809070425,1879.0,39.0,12.0,57.0,57.689131139366744,0.0,255.81753352688446,65442.610459778654,4.2701506754922525,16.533505342468395,0.2779285901064283,0.9510084766891049,0.0,0.0,2.4931438544003988e-06,2.4931438544003988e-06,1.1219147344801794e-05,2.6178010471204188e-05,8.726003490401397e-05,0.0005734230865120917,0.0022014460234355522,0.010218150087260035,0.017076788830715534,0.011226626776364997,0.004695836449763151,0.0019970082273747195,0.0006457242582897033,0.00017825978558962853,3.365744203440538e-05,1.4958863126402393e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,I067_6,0.0,135.0,104.0,87.0,1221480.0,61.00215373365409,56.22529790273381,37.57629955348235,1815.0,77.0,5.0,86.0,40.635674755214986,0.0,219.33794301509337,48109.13324609235,5.264580774912621,26.015758028588635,0.19941155677417044,0.9665160297344205,0.0,0.0,0.0,0.0,0.0,0.0,1.6373579591970396e-05,0.00016373579591970395,0.0009103710253135541,0.0034933032059468842,0.010523299603759374,0.011901136326423683,0.004519926646363428,0.001466254052460949,0.0003503946032681665,9.578544061302682e-05,4.093394897992599e-05,2.4560369387955594e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,I067_7,0.0,195.0,74.0,67.0,966810.0,96.38609371467935,34.75851260750238,34.47384952148966,1868.0,157.0,8.0,63.0,71.64051571663512,0.0,290.45547107222524,84364.38067578827,3.883358851731747,13.395177159720024,0.33422628688109646,0.9416141744499954,0.0,0.0,0.0,5.171646962691738e-06,3.5167199346303825e-05,0.00012205086831952503,0.0005554348837930928,0.0015111552424985262,0.002825787900414766,0.00599704181793734,0.012115100174801668,0.016668218160755473,0.011765496840123705,0.00394389797374872,0.0018783421768496396,0.0007840216795440676,0.0001623897146285206,1.6549270280613564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,I067_8,3.0,107.0,45.0,91.0,438165.0,54.64327914134766,22.4725639518188,50.73722898724971,2469.0,34.0,9.0,67.0,580.5858820307418,0.0,748.0744865702035,559615.4374572735,0.6193884174278235,-1.469000355456034,1.5840067675683724,0.6019399084819645,0.0,0.0,0.0016500633323063229,0.008686225508655415,0.007939931304417286,0.007889721908413498,0.008289114831170907,0.008934990243401459,0.010037314710211907,0.0100624194082138,0.010715141556263052,0.01304759622516632,0.016660390492166194,0.02870608104252964,0.0796092796092796,0.12530439446327296,0.03837367201853183,0.01239030958657127,0.004690014035808428,0.002179544235619002,0.0012278479568199195,0.0007896568644232195,0.0005591500918603722,0.0003172320929330275,0.0,0.0
438,I067_9,0.0,309.0,216.0,49.0,3270456.0,192.49187001411616,98.06730267216865,23.537468879462573,1651.0,134.0,114.0,30.0,104.96829799881118,0.0,311.8125673741533,97227.07717246088,2.6884964818742603,5.337912464170419,0.4539205064591756,0.8955075377867796,0.0,0.0,0.0006145931943435411,0.0031582751763056896,0.0029099917565012343,0.002391103870530593,0.0020957322159356373,0.002769338587646493,0.006473714980418633,0.07518462257250977,0.008269794793141995,0.0005598607655935441,5.6567035300276166e-05,7.94996171787665e-06,6.115355167597424e-07,3.057677583798712e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,I068_1,0.0,87.0,111.0,57.0,550449.0,42.76997009228329,66.09389144467585,28.30328108421451,1550.0,31.0,0.0,35.0,418.69811190500843,0.0,458.0474874551858,209807.50076400855,0.23163202412280479,-1.834342585575575,1.2175176822341829,0.5381079809391969,0.0,0.0,0.000988284109881206,0.00474158368895211,0.00469071612447293,0.0047688341699230995,0.0045926143929773695,0.3090731384742274,0.0848016800829868,0.01665912736693136,0.017825447952489696,0.012195498583883338,0.0014061248181030394,0.00013988580231774424,9.083493656996379e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,I068_2,1.0,87.0,80.0,57.0,396720.0,42.93779387484377,36.99612909534707,28.182918505696904,1565.0,25.0,72.0,10.0,817.3851456946965,1187.0,532.9261558082171,284010.28754452406,-0.8060242881629104,-1.2476031640446197,1.531559262209137,0.28589937487396655,0.0,0.0,0.0015804597701149425,0.007824158096390402,0.007569570477918936,0.0076678765880217785,0.007191470054446461,0.02926497277676951,0.033981145392216174,0.014191369227666869,0.277019056261343,0.3251638435168381,0.002566041540633192,7.814075418431135e-05,2.5206694898164953e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,I068_3,2.0,295.0,26.0,223.0,1710410.0,152.54151017926898,13.652376928390192,112.71268899156055,1717.0,75.0,2.0,219.0,583.4761560093779,0.0,611.1877600960767,373550.4780912593,0.10397266847483472,-1.9675451207221297,1.186938137904292,0.5217333855625259,0.0,0.0,0.0,0.0,0.0,5.846551411649838e-07,1.7539654234949515e-06,0.00030986722481744143,0.004115972193801486,0.021583713846387707,0.10813547628931075,0.3074888477031823,0.03208236621628732,0.004107202366684011,0.00042212101192111835,1.695499909378453e-05,1.7539654234949515e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,I068_4,0.0,295.0,35.0,223.0,2302475.0,156.12516835065836,23.178531072654362,115.74996533634548,1465.0,0.0,18.0,27.0,103.48355530461785,0.0,267.30331188050104,71451.06054228442,2.28550707022072,3.4404073628760248,0.6200306854439404,0.8651668313445314,0.0,0.0,0.0003014147819194562,0.010508257418647325,0.00990673080055158,0.011360383934678987,0.038112031618150036,0.04204909933875504,0.02151510874168015,0.0010653753026634383,1.3463772679399342e-05,0.0,4.343152477225594e-07,8.686304954451188e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,I068_5,0.0,192.0,17.0,227.0,740928.0,66.77446964621033,7.999666559809276,122.83660133106896,1135.0,9.0,10.0,213.0,50.23978983113069,0.0,184.7042271631698,34115.65153194383,3.5197018903963415,10.818589695113776,0.37319328088271037,0.9290025481558262,0.0,0.0,0.00044943638248250845,0.00418934093461173,0.007618823961302583,0.021626932711410557,0.020933208084996113,0.01165700310961389,0.004270320462986957,0.00022674267945063488,2.56435173188218e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,I068_6,0.0,117.0,18.0,232.0,488592.0,68.5197991699629,7.143199719899261,123.4126484779101,1070.0,80.0,13.0,156.0,76.92230122474375,0.0,226.77558645512008,51427.16661206364,2.699843489724249,5.565049142070006,0.5107651635070465,0.8938480368078069,0.0,0.0,0.0006876903428627567,0.005788060385761535,0.007986213445983562,0.026760569145626616,0.03788232308347251,0.01765890558994007,0.00916511117660543,0.00022309002194059664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,I068_7,0.0,53.0,58.0,122.0,375028.0,25.785957684342854,27.042353615462655,52.35378341318279,2061.0,30.0,13.0,48.0,488.2184396898365,0.0,728.3082055588247,530432.8422843153,0.8676752306342642,-1.1965234678814085,1.095854099326214,0.6795279285813326,0.0,0.0,0.0010559211578868779,0.0052742728542935465,0.004778309886195164,0.004162355877427818,0.0036450611687660656,0.003647727636336487,0.0035224036605266806,0.003309086254892968,0.0032850880467591753,0.003269089241336647,0.0037143893255970222,0.00399436842049127,0.07930607847947353,0.17918128779717782,0.01589747965485244,0.0023278261889778896,9.332636496474929e-05,7.999402711264225e-06,0.0,0.0,0.0,0.0,0.0,0.0
446,I068_8,0.0,282.0,134.0,80.0,3023040.0,165.90288267998045,69.94743456992234,32.08899190156855,2468.0,223.0,74.0,58.0,97.63089208214248,0.0,299.4467006418715,89668.32652530259,2.9221460243336708,7.0844820450910255,0.5586366395032046,0.8976450857415053,0.0,0.0,0.0009712077908330687,0.005424671853498465,0.005420040753678417,0.005532179527892453,0.00684807346247486,0.011760677993013655,0.016867457923150208,0.017839988885360432,0.017702379062136127,0.010594964009738542,0.002382370064570763,0.000507436223139621,0.00020112204932782893,9.791468190960093e-05,5.358844077484916e-05,4.101831269185985e-05,3.274849158463004e-05,2.6132634698846194e-05,2.1501534878797503e-05,1.3893299460146078e-05,9.92378532867577e-06,5.62347835291627e-06,0.0,0.0
447,I068_9,0.0,173.0,47.0,88.0,715528.0,94.4902663569099,22.533649585413773,46.740667061807024,1434.0,79.0,10.0,23.0,349.9025139477421,0.0,492.5147387812676,242570.76791678026,0.7377058949542005,-1.404496044093793,1.0024152885676432,0.6568603884124731,0.0,0.0,0.0018070571661765857,0.008623002873402579,0.007335841504455451,0.007274348453170246,0.007309287686855022,0.008691483771424738,0.012565546002392639,0.2559564405585805,0.03182824431748303,0.0016938540490379133,5.171006585346765e-05,2.795138694782035e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,I068_10,0.0,280.0,142.0,61.0,2425360.0,112.15059571868167,83.62044362902228,40.33504406639341,2469.0,70.0,57.0,53.0,119.42448584952336,0.0,331.5343231361044,109915.00741731488,2.602660045735701,5.299695530424188,0.6545458717048993,0.87695352442524,0.0,0.0,0.0011363261536431705,0.00661510043869776,0.006855477125045354,0.007070702905960353,0.00800870798561863,0.012437741201306198,0.016536514166969028,0.019915806313289573,0.02169987135930336,0.016138635089223866,0.004599317214763993,0.0010551010983936406,0.00036942969291156775,0.00020244417323613814,0.00011214829963386878,8.163736517465449e-05,6.968037734604347e-05,4.246792228782531e-05,3.875713296170466e-05,2.721245505821816e-05,2.061549625622588e-05,1.2781607678860045e-05,0.0,0.0
449,I069_1,0.0,133.0,62.0,61.0,503006.0,67.52541342685532,30.87374192952369,26.383028428617727,2469.0,18.0,35.0,23.0,388.2579810181191,0.0,551.6125663907491,304276.4234001885,0.9329855704780015,-0.38844627340456617,1.2072675169678972,0.6541552188244275,0.0,0.0,0.0,0.0,9.940239281439983e-06,0.00039363347554502334,0.0030218327415577548,0.011115175564506188,0.035945893289543264,0.16585885655439497,0.07712830463254912,0.02538339502908514,0.008888561965463632,0.003477095700647706,0.0016003785243118372,0.0009860717367188463,0.0006222589790181429,0.0004691792940839672,0.00037375299698214336,0.00035188447056297537,0.0019781076170065567,0.00596414356886399,0.0018886454634735967,0.00038766933197615934,0.0,0.0
450,I069_2,0.0,104.0,59.0,48.0,294528.0,49.27427607482767,22.379946442192747,24.711398811121725,2465.0,66.0,0.0,21.0,480.29469184593654,0.0,522.4707012605089,272975.6336756479,0.36264515152314836,-1.3048666636470616,1.5106275733395669,0.5245613320295524,0.0,0.0,0.0,0.0,1.697631464580617e-05,0.0008012820512820513,0.008766568883094307,0.10438056823120383,0.19917630921338547,0.07740520425901781,0.030713548457192524,0.01806958930899609,0.011591427640156454,0.007635946327683616,0.005238890699695784,0.003639721860060843,0.002478541938287701,0.0017587461973055194,0.001303780964797914,0.0008793730986527597,0.0006247283789656671,0.0004855225988700565,0.0003157594524119948,0.00015618209474141677,0.0,0.0
451,I069_3,1.0,136.0,64.0,49.0,426496.0,71.903831816106,26.673429333001156,25.820745985692977,2462.0,69.0,44.0,44.0,434.5815857593037,0.0,583.788806315223,340809.37037895306,0.6281759889347254,-1.5427955328340264,1.190801650340863,0.6400435174069627,0.0,0.0,0.0,0.0,1.17234393757503e-05,0.0003306009903961585,0.0023259303721488594,0.005697591536614646,0.010806666416566626,0.024567639555822328,0.10014865321128451,0.1640906362545018,0.040896045918367346,0.0076788527911164466,0.002068014705882353,0.000628376350540216,0.0003048094237695078,0.000117234393757503,7.03406362545018e-05,6.799594837935174e-05,5.392782112845138e-05,4.2204381752701083e-05,3.048094237695078e-05,1.875750300120048e-05,0.0,0.0
452,I069_4,0.0,85.0,54.0,21.0,96390.0,43.814390000360255,26.493436692061763,8.658047212395546,2469.0,3.0,28.0,6.0,846.3689075630252,0.0,1107.7766162300436,1227169.0314660852,0.5481916384846239,-1.6925386952082935,1.0847988159846493,0.6310405643738977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041498080713766987,0.002593630044610437,0.022574955908289243,0.17767403257599337,0.13089532109139954,0.03480651519867206,0.0,0.0
453,I069_5,0.0,125.0,85.0,81.0,860625.0,34.47767523223028,35.5549703075854,31.769750074952928,1653.0,33.0,52.0,36.0,100.90089760348584,0.0,292.03425785562524,85284.0077612858,2.600272260540536,4.954131549683406,0.4870756098581535,0.8920110384894698,0.0,0.0,0.0,0.0,0.0,2.0915032679738563e-05,0.00205199709513435,0.04828932461873638,0.03569498910675381,0.013197385620915032,0.0054820624546114746,0.0022460421205519245,0.0007796659404502542,0.00020682643427741466,1.7429193899782134e-05,2.3238925199709513e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,I069_6,0.0,170.0,22.0,90.0,336600.0,78.21169215296376,10.885155415397191,40.33131593156472,1866.0,20.0,8.0,20.0,208.72559417706478,0.0,486.7568157217046,236932.19765153347,1.9496652880187824,1.9223098234199734,0.7390808826198743,0.8422786690433749,0.0,0.0,0.0,0.0,0.0,8.912655971479501e-06,0.00012180629827688651,0.0011883541295306002,0.0039304812834224595,0.010546642899584076,0.019756387403446228,0.030202020202020202,0.03661913250148544,0.03462566844919786,0.01552584670231729,0.004224598930481284,0.0009090909090909091,6.238859180035651e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,I069_7,2.0,183.0,36.0,106.0,698328.0,84.25579788271382,19.813500635606587,54.08331604766371,2148.0,21.0,14.0,29.0,139.41048618987065,0.0,407.55962577497644,166104.84856183882,2.668795011169747,5.4142737990351595,0.5664151929360964,0.8926421395103733,0.0,0.0,0.0,0.0,0.0,4.2959755301233805e-06,0.00039379775692797655,0.002183787561146052,0.006370931711172973,0.010045422781271837,0.010250197614874385,0.021830715652243645,0.027900929076307982,0.014587700908455625,0.00668453792487198,0.0030429826671707276,0.0018873652495675385,0.001387600096229852,0.0006401003539883836,0.00013890320880732262,8.591951060246761e-06,0.0,0.0,0.0,0.0,0.0
456,I069_8,0.0,129.0,74.0,35.0,334110.0,53.81022940794779,36.18305208457211,14.532445225186779,1008.0,79.0,42.0,31.0,232.3242435126156,0.0,344.7861036508604,118877.45727074186,0.8318934162234475,-1.2640663647994865,0.9387037116646946,0.6853880458531622,0.0,0.0,5.387447247912364e-05,0.0011553081320523182,0.009116757953967256,0.055511657837239235,0.20485768160186765,0.04256083325850768,0.0013528478644757715,2.9930262488402024e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,I069_9,0.0,192.0,41.0,131.0,1031232.0,78.48976182668297,29.539173274048366,48.6496340055649,1024.0,171.0,35.0,53.0,62.739985764600014,0.0,175.23463943521625,30707.17885799025,2.729814983715709,6.589166457203296,0.5400133887293483,0.878391089492956,0.0,0.0,0.010338119841122075,0.06875853348228139,0.01904324148203314,0.00830850865760566,0.005955982746850369,0.006224593495934959,0.00296732452057345,1.2606280642959102e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,I069_10,0.0,70.0,71.0,64.0,318080.0,35.15089401366299,35.79143837206806,35.766931475495845,1006.0,65.0,32.0,30.0,314.2594881790744,0.0,323.9812752229054,104963.86669506,0.12029144234042409,-1.863203688904046,1.2970368125985572,0.5078659456740443,0.0,0.0,0.0005093058350100604,0.014898767605633802,0.13150465291750504,0.25209695674044263,0.07457872233400402,0.01726609657947686,0.001273264587525151,6.287726358148893e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,I069_11,0.0,106.0,56.0,91.0,540176.0,52.2764534157204,30.219963820944848,33.7417605149549,974.0,77.0,29.0,63.0,84.62851922336424,0.0,203.14976556359798,41269.827248544825,2.112481175642826,2.8447827322046733,0.6539451855664169,0.8464481946624803,0.0,0.0,0.005163132016231747,0.053215988862889134,0.0488155712212316,0.02968662065697106,0.013127202985693552,0.003313734782737478,0.00022955481176505435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,I069_12,0.0,229.0,45.0,191.0,1968255.0,123.4554671398348,17.421027481305714,78.68561555740999,2469.0,45.0,12.0,7.0,202.8545554310798,0.0,508.3798356635399,258450.05730928783,2.4455648346732834,4.799331392963584,0.9018122917150121,0.8424248890514694,0.0,0.0,0.0009927575441190293,0.006295424119334131,0.00753154443910977,0.008446060088758825,0.008512108441233478,0.008667576101673818,0.008889600178838617,0.009541954675588275,0.010500671914970366,0.010790268537359234,0.011013308743023642,0.01082126045659734,0.01038889778001326,0.009896075457702382,0.008817963119616107,0.007298342948449261,0.005988553312451892,0.004632529829722266,0.003453820770174596,0.00243007130681746,0.0017802571313168263,0.000886064051659973,0.0,0.0
461,I069_13,0.0,85.0,56.0,27.0,128520.0,42.68054679653308,27.306273902789847,12.62593328208129,2469.0,5.0,22.0,12.0,861.3949657640834,0.0,994.1316175913497,988297.6730947936,0.4023302329350846,-1.7206698593916097,1.7811820883095646,0.5386087768440709,0.0,0.0,0.002279800809212574,0.010403050108932463,0.00849673202614379,0.008590102707749767,0.007570806100217865,0.007555244319950203,0.006808278867102397,0.007679738562091503,0.0077264239028944914,0.009111422346716464,0.009951758481170246,0.007096171802054155,0.00522875816993464,0.005042016806722689,0.0061624649859943975,0.010177404295051354,0.031559290382819793,0.09754123871770931,0.12976968565203859,0.06057422969187675,0.017483660130718955,0.004582944288826642,0.0,0.0
462,I069_14,0.0,104.0,37.0,91.0,350168.0,53.55582187981912,13.143320908862487,46.45186584717877,2469.0,16.0,14.0,65.0,383.3846725000571,0.0,690.70488972913,477073.24469572963,1.5024523823641125,0.7364512068047095,1.3675001208017803,0.7356668798976491,0.0,0.0,0.000711087249548788,0.00513753398368783,0.007153709076786,0.008921431998355074,0.010326471864933403,0.01153446345754038,0.013327888327888327,0.01498138036599575,0.01621792967946814,0.016840487994334147,0.016983276598661213,0.01694900733362272,0.016549199241506933,0.017048959356651665,0.016851911082680315,0.01634358365127596,0.015167005551620935,0.013476388476388476,0.010880491649722419,0.008535902766671998,0.006902401133170364,0.0034926092618400312,0.0,0.0
463,I069_15,0.0,70.0,68.0,47.0,223720.0,34.27588495163704,33.80968601140981,22.600645329609577,2469.0,5.0,18.0,11.0,744.234002324334,923.0,587.7029016452872,345394.70060229005,0.10397343622614555,-0.4849233540629614,2.121884518646918,0.3326837117825854,0.0,0.0,0.00016538530305739316,0.0011040586447344895,0.0016940818880743786,0.004979438583944216,0.022094582513856608,0.09747005185052744,0.16585463972823172,0.1165251206865725,0.08387269801537636,0.07237618451635973,0.03615233327373502,0.01009297335955659,0.006123726086179153,0.005185052744502056,0.0049704988378330055,0.004724655819774718,0.005305739317003397,0.005363847666726265,0.005712497765063472,0.0060834972286787055,0.006534954407294833,0.004930269980332558,0.0,0.0
464,I070_1,0.0,164.0,71.0,205.0,2387020.0,87.43249389296341,34.04277795983602,97.14789365214743,1576.0,124.0,28.0,124.0,291.65292037770945,0.0,480.35881684227684,230744.59291811206,1.0800667246237134,-0.7560684358747602,1.0385727986135955,0.7262792100610803,0.0,0.0,0.0,0.0002496837060435187,0.0030816666806310795,0.0037142545935936857,0.0053824433812871275,0.01563330009803018,0.0363934948178063,0.08722800814404572,0.08796532915518093,0.03129006041005103,0.0026543556400868027,0.0001256797178071403,2.5135943561428058e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,I070_2,0.0,64.0,64.0,100.0,409600.0,31.40415632803753,30.22314134535102,58.04392080382098,1523.0,18.0,24.0,2.0,563.9908203125,944.0,496.85355071009957,246863.45085323346,-0.2276728597840595,-1.9030950537736444,1.304216068054021,0.4328466796875,0.0,0.0,7.32421875e-06,0.00062744140625,0.00450439453125,0.006591796875,0.0102197265625,0.02349365234375,0.1451904296875,0.35473876953125,0.01751953125,0.00324462890625,0.0008984375,0.00011474609375,2.44140625e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,I070_3,0.0,156.0,53.0,187.0,1546116.0,48.24596274678859,28.349747970491766,77.63042922841903,1425.0,12.0,26.0,48.0,131.03847382731956,0.0,362.64162764321986,131508.95009972373,2.428312724081618,3.963090720024839,0.5186723962515698,0.8837389950042558,0.0,0.0,0.0,0.0,0.0,1.358242201749416e-05,0.00023995612230906348,0.0015800884280351539,0.008048555218366539,0.03213859762139452,0.04739230432904129,0.02523031907049665,0.0016079000540709753,9.701730012495827e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,I070_4,2.0,40.0,71.0,203.0,576520.0,19.309113865647017,35.349239845763,101.04730230161618,1960.0,8.0,0.0,12.0,569.9855130784708,0.0,727.4022100082569,529113.9751248964,0.4979450220458447,-1.741094301700603,1.053855778596399,0.6189481717893568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469090404495941e-06,0.0006001526399777978,0.004547977520294179,0.00947928953028516,0.1953895788524249,0.1539408866995074,0.014910150558523554,0.0020259487962256298,0.00014396725178658155,1.0407271213487824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,I070_5,0.0,127.0,35.0,66.0,293370.0,60.93508920820969,17.355381568583258,37.983504437803845,1857.0,97.0,18.0,41.0,188.6277806183318,0.0,474.3394624649369,224997.92565152526,2.135059538161434,2.613288877167956,0.5942535764903205,0.8627501107816068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.817329651975321e-06,0.0013736919248730271,0.032017588710502094,0.05506357159900467,0.03324470804785765,0.011742850325527491,0.0033916215018577225,0.00038517912533660566,2.3860653781913625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,I070_6,0.0,94.0,47.0,37.0,163466.0,46.41728204319744,24.310210859990118,17.81661221937993,1257.0,1.0,12.0,25.0,446.8305029792128,0.0,508.42344288370583,258494.39727372088,0.26142451097804575,-1.9266956533675115,0.8603689792897402,0.5639154319552689,0.0,0.0,0.0,0.0,0.0,0.0,7.95272411388301e-05,0.0007279801304246754,0.04102382146746112,0.3877625928327603,0.00644782401233284,4.2822360613216206e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,I070_7,0.0,75.0,59.0,175.0,774375.0,39.66055766664546,34.84767833220656,101.30305628524475,2469.0,68.0,21.0,131.0,154.75046069410814,0.0,322.88955814143196,104257.66675676916,2.154272674278167,4.533627200939289,0.9958562380321084,0.7841678773204197,0.0,0.0,0.0039386602098466506,0.04251041162227603,0.05241000807102502,0.030582082324455206,0.020850363196125907,0.016557869249394674,0.016489426957223566,0.012867150928167877,0.00676545601291364,0.003996771589991929,0.002560774818401937,0.0016826472962066183,0.0013146085552865213,0.0010382566585956416,0.000724455205811138,0.0005565778853914447,0.0003112187247780468,0.0002066182405165456,0.00015625504439063762,0.00012655367231638418,0.00012138821630347053,6.45682001614205e-05,0.0,0.0
471,I070_8,0.0,83.0,37.0,52.0,159692.0,40.807639765678516,17.385000564600094,25.39435179043855,2469.0,1.0,15.0,33.0,691.8093893244495,0.0,1010.7192269758374,1021553.3557786342,0.8367020010571281,-1.231754821644929,1.2725325332598691,0.6674723843398542,0.0,0.0,0.0005009643563860431,0.0026050146532074245,0.002523607945294692,0.002323222202740275,0.0021854570047341133,0.002705207524484633,0.002824186559126318,0.004189314430278286,0.006825639355759838,0.007952809157628435,0.0038261152718984046,0.0025173458908398665,0.002254339603737194,0.0022919119304661475,0.0025173458908398665,0.0027803521779425394,0.0032186959897803273,0.006136813365729028,0.06455551937479648,0.13824737619918342,0.05766725947448839,0.011879117300804048,0.0,0.0
472,I070_9,0.0,81.0,36.0,52.0,151632.0,40.16776580380365,17.455688250725522,25.054816788159762,2469.0,4.0,18.0,30.0,730.7191028278992,0.0,1024.268881509823,1049126.7416293838,0.7486311218015483,-1.3739122241340371,1.3069392690451562,0.6479898702120924,0.0,0.0,0.0006792761422391052,0.0035018993352326686,0.003119394323098027,0.002750079138968028,0.0025983961169146353,0.0029413316450353486,0.0028753825050121347,0.003666772185290704,0.005130843093806057,0.0072807850585628366,0.0059947768281101614,0.002835813020998206,0.002499472406879814,0.002591801202912314,0.0021697267067637437,0.0027962435369842777,0.003304051915163026,0.006634483486335338,0.06366070486440857,0.16265036403925293,0.05028621926770075,0.012042312968238895,0.0,0.0
473,I070_10,0.0,182.0,77.0,66.0,924924.0,91.39257294705806,47.38849853140046,42.55662285475911,1505.0,7.0,20.0,63.0,279.41065752429387,0.0,457.40245751098047,209217.00813708428,1.0657720460684204,-0.7936393104229698,0.9599962693577399,0.7235686391530547,0.0,0.0,1.0811699123387435e-06,0.0003448932020360592,0.005308544269583231,0.009143453948648754,0.010599789820569042,0.015324502337489351,0.03241239280200319,0.17274392274392275,0.02424631645410866,0.004884725663946443,0.0013849786577059303,3.5678607107178535e-05,1.0811699123387435e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,I070_11,0.0,153.0,66.0,41.0,414018.0,56.447951796563196,34.17480099377253,20.30543973732041,2154.0,71.0,63.0,24.0,902.3455598548856,1522.0,806.2350545611076,650014.9632031522,-0.21287922615439678,-1.929113819960019,1.415736550478641,0.4423213483471733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1061016670772766e-05,0.0010651710795182819,0.009081730746006213,0.03130781753450333,0.17584259621562348,0.2621914989203368,0.06584496326246685,0.010315976600051206,0.001748716239390558,0.00023187397649377563,7.2460617654304885e-06,0.0,0.0,0.0,0.0,0.0
475,I071_1,3.0,88.0,63.0,103.0,571032.0,44.19866302904433,31.615529018583754,51.48201750406088,2468.0,56.0,10.0,42.0,791.7226635284887,0.0,823.3973997823109,677983.2779682707,0.1324887527781629,-1.9211149789374573,1.5083252934062619,0.5053622213816389,0.0,0.0,0.001110270527746256,0.006087224533826476,0.0051345633869905715,0.004735286288684347,0.004651227952198826,0.004707266843189173,0.004702013197158828,0.004926168761120217,0.005325445859426442,0.005983902828563023,0.007425153056221018,0.01097486655739083,0.025784894716933553,0.25165664971490215,0.12037679149329635,0.02314931562504378,0.006628350074952017,0.0009579147928662491,0.00017687274968828366,8.580955182896931e-05,4.728281427310553e-05,1.0507292060690119e-05,0.0,0.0
476,I072_1,2.0,168.0,194.0,207.0,6746544.0,112.69920304234887,135.20959686563563,101.32539101702858,1805.0,33.0,185.0,184.0,100.95579158751502,0.0,338.61769700764535,114661.94472676152,3.085966121629009,7.61323413698643,0.399506296655183,0.9175226604910603,0.0,0.0,5.09890693664786e-05,0.0002986714382949255,0.00020973701498130004,0.00026709971801858846,0.00045875340025945135,0.0009105402706926687,0.0017963271268963783,0.003774673373507977,0.01321921268133729,0.04574342063136326,0.01339411704718742,0.002053495834311612,0.0002713982151454137,2.668032699408764e-05,2.075136543984594e-06,1.4822403885604244e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
